timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
1350271,26.89,35.40,101.86,525,32,1.41,0.83,0.67,1.35
1350521,26.90,35.42,101.86,521,30,1.41,0.83,0.67,1.35
1350771,26.90,35.42,101.86,507,37,1.41,0.83,0.67,1.34
1351021,26.90,35.44,101.85,497,37,1.41,0.83,0.67,1.34
1351271,26.91,35.46,101.85,485,34,1.41,0.82,0.67,1.34
1351521,26.90,35.47,101.85,468,34,1.41,0.82,0.67,1.33
1351771,26.91,35.47,101.85,458,38,1.41,0.82,0.67,1.33
1352021,26.91,35.48,101.86,433,36,1.41,0.81,0.67,1.32
