timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
174265,27.14,31.76,101.86,407,6,1.65,0.74,0.81,1.14
174515,27.14,31.74,101.86,413,3,1.65,0.73,0.81,1.14
174765,27.15,31.75,101.86,404,3,1.65,0.74,0.81,1.14
175015,27.15,31.77,101.86,406,5,1.65,0.74,0.81,1.14
175265,27.14,31.74,101.86,408,6,1.65,0.73,0.81,1.14
175515,27.14,31.73,101.86,413,7,1.65,0.73,0.81,1.14
175765,27.15,31.74,101.86,407,3,1.65,0.74,0.81,1.14
176015,27.15,31.74,101.86,407,3,1.65,0.73,0.81,1.14
