timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
1740293,27.21,33.62,101.85,400,3,1.44,0.75,0.72,1.26
1740543,27.21,33.60,101.85,400,2,1.44,0.74,0.72,1.26
1740793,27.20,33.60,101.85,400,5,1.44,0.75,0.72,1.26
1741043,27.20,33.58,101.85,400,9,1.44,0.75,0.71,1.26
1741293,27.20,33.60,101.85,400,8,1.44,0.74,0.72,1.26
1741543,27.19,33.58,101.85,400,5,1.44,0.74,0.71,1.26
1741793,27.19,33.55,101.85,400,5,1.44,0.75,0.71,1.26
1742043,27.19,33.56,101.85,400,5,1.44,0.75,0.71,1.26
