timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
986260,27.10,34.07,101.84,593,39,1.47,0.71,0.70,1.42
986510,27.10,34.10,101.84,620,42,1.47,0.71,0.71,1.43
986760,27.10,34.11,101.84,616,34,1.47,0.71,0.71,1.43
987010,27.11,34.13,101.84,625,42,1.47,0.71,0.71,1.43
987260,27.10,34.15,101.84,620,39,1.47,0.71,0.70,1.43
987510,27.11,34.16,101.85,622,44,1.47,0.71,0.71,1.44
987760,27.11,34.16,101.84,618,44,1.47,0.71,0.70,1.43
988010,27.11,34.18,101.84,603,42,1.46,0.71,0.71,1.43
