timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
178237,26.21,37.83,102.71,405,3,1.84,0.92,1.07,1.78
178487,26.21,37.82,102.71,408,5,1.84,0.92,1.07,1.78
178737,26.21,37.82,102.71,405,6,1.84,0.92,1.07,1.78
178987,26.21,37.82,102.71,411,4,1.84,0.92,1.07,1.78
179237,26.21,37.81,102.71,410,4,1.84,0.92,1.07,1.78
179487,26.21,37.81,102.71,400,2,1.84,0.92,1.07,1.78
179737,26.22,37.81,102.71,409,4,1.84,0.92,1.07,1.78
179987,26.22,37.81,102.71,412,5,1.84,0.92,1.06,1.78
