timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
182237,26.13,32.72,101.84,402,4,1.89,0.79,1.06,1.21
182487,26.12,32.72,101.84,403,2,1.89,0.79,1.06,1.21
182737,26.13,32.72,101.84,407,3,1.89,0.79,1.06,1.21
182987,26.13,32.72,101.84,410,6,1.89,0.79,1.06,1.21
183237,26.12,32.72,101.84,400,0,1.89,0.79,1.06,1.21
183487,26.13,32.72,101.84,407,2,1.89,0.79,1.06,1.21
183737,26.13,32.73,101.84,403,2,1.89,0.79,1.06,1.21
183987,26.13,32.72,101.84,406,9,1.89,0.79,1.05,1.21
