timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
740249,26.92,33.98,101.86,400,15,1.52,0.71,0.74,1.23
740499,26.92,33.98,101.86,400,12,1.52,0.71,0.74,1.23
740749,26.92,33.97,101.86,400,12,1.52,0.71,0.74,1.23
740999,26.92,33.97,101.86,400,12,1.52,0.71,0.74,1.23
741249,26.92,33.97,101.86,400,11,1.52,0.71,0.74,1.23
741499,26.92,33.95,101.86,400,12,1.52,0.71,0.73,1.23
741749,26.92,33.94,101.86,400,11,1.52,0.71,0.74,1.23
741999,26.92,33.94,101.86,400,12,1.52,0.71,0.74,1.23
