1908804,26.77,33.81,101.85,400,3,1.37,0.72,0.65,1.27
1909054,26.77,33.81,101.85,400,8,1.37,0.71,0.65,1.27
1909304,26.77,33.82,101.85,400,1,1.37,0.72,0.65,1.27
1909554,26.77,33.81,101.85,400,4,1.37,0.72,0.65,1.27
1909804,26.78,33.81,101.85,400,1,1.37,0.72,0.65,1.27
1910054,26.77,33.80,101.85,400,5,1.37,0.72,0.65,1.27
