timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
1754293,27.15,33.78,101.84,435,18,1.43,0.75,0.71,1.34
1754543,27.15,33.78,101.84,422,17,1.44,0.75,0.71,1.34
1754793,27.15,33.81,101.85,412,13,1.43,0.75,0.71,1.34
1755043,27.15,33.84,101.84,402,16,1.44,0.74,0.71,1.34
1755293,27.15,33.84,101.85,404,14,1.44,0.74,0.71,1.33
1755543,27.15,33.87,101.85,400,12,1.43,0.75,0.71,1.33
1755793,27.15,33.91,101.85,400,14,1.43,0.75,0.71,1.33
1756043,27.15,33.92,101.85,400,13,1.43,0.74,0.71,1.33
