timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
750249,26.91,33.70,101.86,400,7,1.52,0.71,0.74,1.22
750499,26.90,33.70,101.85,400,8,1.52,0.70,0.73,1.22
750749,26.91,33.71,101.86,400,1,1.52,0.70,0.74,1.22
750999,26.91,33.71,101.86,400,6,1.52,0.71,0.73,1.22
751249,26.91,33.72,101.86,400,7,1.52,0.71,0.74,1.22
751499,26.91,33.73,101.86,400,9,1.52,0.71,0.74,1.22
751749,26.92,33.76,101.86,400,5,1.52,0.71,0.74,1.22
751999,26.91,33.75,101.86,400,7,1.52,0.71,0.74,1.22
