1695043,27.25,34.47,101.85,405,27,1.49,0.79,0.77,1.31
1695293,27.25,34.45,101.85,400,23,1.49,0.79,0.77,1.31
1695543,27.25,34.45,101.85,412,25,1.48,0.79,0.77,1.31
1695793,27.25,34.45,101.85,421,24,1.49,0.79,0.77,1.32
1696043,27.25,34.43,101.85,446,25,1.49,0.79,0.77,1.34
