939260,26.85,34.18,101.85,446,26,1.47,0.70,0.71,1.30
939510,26.86,34.18,101.85,435,21,1.47,0.70,0.71,1.30
939760,26.85,34.16,101.85,433,21,1.47,0.70,0.71,1.30
940010,26.86,34.19,101.85,430,21,1.47,0.70,0.71,1.29
