timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
1928304,26.71,33.85,101.85,400,3,1.36,0.71,0.65,1.27
1928554,26.72,33.85,101.86,400,1,1.36,0.71,0.65,1.27
1928804,26.71,33.87,101.85,400,6,1.36,0.71,0.65,1.27
1929054,26.71,33.85,101.86,400,10,1.36,0.71,0.65,1.27
1929304,26.71,33.85,101.85,400,5,1.36,0.71,0.65,1.27
1929554,26.72,33.86,101.86,400,6,1.36,0.71,0.65,1.27
1929804,26.72,33.86,101.86,400,3,1.36,0.71,0.65,1.27
1930054,26.71,33.85,101.85,400,8,1.36,0.71,0.65,1.27
