25487,25.73,40.33,102.71,407,3,2.15,1.04,1.43,1.83
25737,25.74,40.31,102.71,409,6,2.15,1.04,1.43,1.83
25987,25.75,40.29,102.71,406,3,2.15,1.04,1.43,1.83
