timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
200265,27.21,31.64,101.87,404,1,1.65,0.73,0.80,1.14
200515,27.21,31.64,101.86,408,3,1.64,0.73,0.80,1.14
200765,27.22,31.65,101.86,409,6,1.65,0.73,0.80,1.14
201015,27.21,31.65,101.86,406,5,1.64,0.73,0.80,1.14
201265,27.21,31.65,101.86,409,3,1.64,0.73,0.80,1.14
201515,27.22,31.65,101.86,409,5,1.64,0.73,0.80,1.14
201765,27.21,31.65,101.86,405,4,1.65,0.73,0.80,1.14
202015,27.21,31.64,101.86,400,2,1.65,0.73,0.80,1.14
