timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
3630373,28.63,29.68,102.57,400,197,1.75,1.43,1.08,1.46
3630623,28.64,29.68,102.57,400,196,1.75,1.43,1.08,1.46
3630873,28.64,29.66,102.57,400,200,1.75,1.43,1.08,1.46
3631123,28.65,29.66,102.57,400,194,1.75,1.43,1.08,1.46
3631373,28.64,29.67,102.57,400,196,1.75,1.42,1.08,1.46
3631623,28.65,29.66,102.58,400,196,1.75,1.43,1.09,1.46
3631873,28.66,29.66,102.58,400,196,1.75,1.43,1.08,1.46
3632123,28.66,29.67,102.58,400,198,1.75,1.43,1.09,1.46
