timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
4316406,27.90,27.92,102.56,400,1287,2.47,1.96,1.90,2.44
4316656,27.91,27.92,102.56,400,1221,2.47,1.95,1.89,2.40
4316906,27.91,27.92,102.56,400,1173,2.46,1.95,1.89,2.35
4317156,27.91,27.93,102.56,400,1123,2.46,1.95,1.88,2.32
4317406,27.91,27.91,102.56,400,1055,2.46,1.95,1.88,2.28
4317656,27.91,27.91,102.56,400,990,2.46,1.95,1.87,2.25
4317906,27.91,27.91,102.56,400,947,2.45,1.95,1.86,2.22
4318156,27.90,27.91,102.57,400,894,2.45,1.95,1.86,2.18
