timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
3890384,31.11,27.32,102.57,457,583,1.89,1.52,1.25,1.67
3890634,31.12,27.32,102.57,461,585,1.88,1.53,1.25,1.67
3890884,31.11,27.30,102.57,458,586,1.89,1.52,1.25,1.67
3891134,31.12,27.31,102.57,457,584,1.89,1.52,1.26,1.67
3891384,31.12,27.31,102.57,452,581,1.88,1.53,1.25,1.67
3891634,31.12,27.28,102.57,455,577,1.89,1.52,1.26,1.68
3891884,31.12,27.30,102.57,459,592,1.89,1.52,1.25,1.67
3892134,31.12,27.27,102.57,461,601,1.89,1.53,1.26,1.67
