timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
3590373,28.08,30.10,102.57,400,174,1.66,1.37,0.98,1.40
3590623,28.09,30.09,102.57,400,175,1.66,1.37,0.99,1.40
3590873,28.09,30.10,102.57,400,169,1.66,1.37,0.98,1.40
3591123,28.09,30.10,102.57,400,169,1.67,1.37,0.99,1.40
3591373,28.09,30.09,102.57,400,172,1.66,1.37,0.99,1.40
3591623,28.09,30.09,102.57,400,170,1.67,1.37,0.99,1.40
3591873,28.09,30.07,102.57,400,174,1.66,1.37,0.99,1.40
3592123,28.10,30.08,102.57,400,172,1.67,1.37,0.99,1.40
