timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
5554461,29.36,30.54,102.52,400,344,1.74,1.36,1.04,1.71
5554711,29.36,30.53,102.52,400,332,1.74,1.36,1.04,1.72
5554961,29.36,30.52,102.52,400,339,1.74,1.37,1.05,1.72
5555211,29.36,30.53,102.52,400,347,1.74,1.36,1.05,1.72
5555461,29.36,30.51,102.52,400,341,1.74,1.37,1.04,1.72
5555711,29.36,30.51,102.52,400,340,1.74,1.37,1.05,1.72
5555961,29.36,30.52,102.52,400,347,1.74,1.37,1.04,1.72
5556211,29.36,30.51,102.52,400,341,1.74,1.37,1.05,1.72
