timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
6212483,28.90,26.14,102.50,400,121,1.97,1.70,1.23,1.31
6212733,28.90,26.14,102.50,400,125,1.97,1.69,1.23,1.31
6212983,28.90,26.11,102.50,400,125,1.97,1.68,1.23,1.31
6213233,28.90,26.11,102.50,400,126,1.97,1.67,1.22,1.31
6213483,28.90,26.10,102.50,400,122,1.97,1.66,1.22,1.31
6213733,28.90,26.08,102.51,400,123,1.97,1.65,1.22,1.31
6213983,28.89,26.08,102.51,400,121,1.97,1.64,1.21,1.30
6214233,28.90,26.06,102.50,400,121,1.96,1.63,1.22,1.30
