timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
5910472,30.24,27.45,102.51,400,514,1.85,1.49,1.21,1.72
5910722,30.24,27.47,102.51,400,509,1.85,1.49,1.21,1.71
5910972,30.25,27.43,102.51,400,514,1.85,1.49,1.21,1.71
5911222,30.25,27.46,102.51,400,513,1.85,1.50,1.21,1.72
5911472,30.25,27.44,102.51,400,513,1.84,1.49,1.21,1.71
5911722,30.25,27.44,102.51,400,509,1.85,1.49,1.21,1.71
5911972,30.24,27.44,102.51,400,514,1.85,1.49,1.21,1.72
5912222,30.25,27.44,102.51,400,521,1.85,1.49,1.21,1.71
