temp,humd,co2,voc1,voc2,no2,eth,co
0.5766871165644171,0.3200455580865603,0.0,0.11428571428571428,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.10000000000000006
0.5828220858895714,0.3200455580865603,0.0,0.1,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.10000000000000006
0.5828220858895714,0.31890660592255143,0.0,0.11428571428571428,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.11428571428571435
0.5828220858895714,0.3200455580865603,0.0,0.12857142857142856,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.11428571428571435
0.5889570552147235,0.31890660592255143,0.0,0.14285714285714285,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.11428571428571435
0.5950920245398779,0.3166287015945328,0.0,0.08571428571428572,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.11428571428571435
0.5950920245398779,0.31776765375854255,0.012578616352201259,0.17142857142857143,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.11428571428571435
0.5950920245398779,0.31548974943052394,0.025157232704402517,0.24285714285714285,0.22499999999999998,0.01562500000000001,0.1282051282051282,0.12857142857142864
