timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
2248329,27.83,28.91,102.53,400,27,2.42,1.95,1.65,1.45
2248579,27.83,28.87,102.53,400,27,2.42,1.93,1.65,1.44
2248829,27.84,28.88,102.54,400,31,2.41,1.91,1.64,1.44
2249079,27.83,28.84,102.54,400,34,2.40,1.90,1.64,1.44
2249329,27.83,28.83,102.54,400,33,2.40,1.88,1.64,1.43
2249579,27.83,28.80,102.53,400,27,2.39,1.86,1.63,1.43
2249829,27.84,28.78,102.54,400,26,2.39,1.85,1.63,1.43
2250079,27.84,28.78,102.54,400,27,2.38,1.84,1.62,1.43
